#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_100_YEARS_WAR_DESC;The descendants of the Huns spread far and wide across the depopulated plains of Eastern Europe. Scythic-Iranian peoples settled as far afield as the Pannonian Basin, building new realms for themselves. Mixed with these Medieval Scythians were a wide assortment of various other peoples, such as the Slavic Carantanians who settled in the periphery between the Scythians and the Germans, in old Roman Noricum.;;;;;;;;;;;;;x
BM_100_YEARS_WAR_ERA;The Steppes;;;;;;;;;;;;;x
DARK_AGES;The Goths;;;;;;;;;;;;;x
DARK_AGES_INFO;The Early Middle Ages started with the collapse of Roman authority in the early 5th century. The earlier part of this era saw the great Germani, Iranian and Slavic migrations across Europe, with peoples such as the Avars settling in Southern Europe, the Goths settling in Gaul and nomadic Alans settling down in old Venedia. The Western Roman Empire was violently shaken by the pressure from the Goths and Huns, and the Eastern Roman Empire fought bitterly with the ancient Persian enemy. The rise of Islam saw the Arabs conquering immense amounts of territory in the Levant, and in India several great dynasties vied for dominance, with the Rashtrakutas rising towards the end of the 8th century. In the steppes, the Khazars grew in power, and in Scandinavia things were about to change in a way that was to affect the entire continent...;;;;;;;;;;;;;x
VIKING_ERA;The Romans;;;;;;;;;;;;;x
EARLY_MED;The Orient;;;;;;;;;;;;;x
HIGH_MED;The Northerners;;;;;;;;;;;;;x
LATE_MED;The Steppes;;;;;;;;;;;;;x
ERA_CHAR_NAME_73679;Caliph Abd al-Rahman Umayyad;;;;;;;;;;;;;x
ERA_CHAR_INFO_73679;The Islamic Caliphate found some success in the eternally-contested lands of the Levant, between the Byzantine and Sassanid empires, but was unable to gain much further ground. The Persians to the east managed to hold firm along the Mesopotamian frontier, and the Byzantines managed to hold the line in the Tarsus Mountains. The Umayyads have a firm grip over the lands they do control, but can it ever be enough to defeat one of their old foes?;;;;;;;;;;;;;x
e_hre;Holy Western Empire;;;;;;;;;;;;;x
e_hre_adj;Holy Western;;;;;;;;;;;;;x
k_dacia;Dacia;;;;;;;;;;;;;x
k_dacia_adj;Dacian;;;;;;;;;;;;;x
k_spanish_galicia;Gallaecia;;;;;;;;;;;;;x
k_spanish_galicia_adj;Gallaecian;;;;;;;;;;;;;x
d_brittany;Rotomagus;;;;;;;;;;;;;x
d_brittany_adj;Rotomagian;;;;;;;;;;;;;x
d_flanders;Flandria;;;;;;;;;;;;;x
d_flanders_adj;Flandrian;;;;;;;;;;;;;x
d_galicia;Gallaecia;;;;;;;;;;;;;x
d_galicia_adj;Gallaecian;;;;;;;;;;;;;x
d_normandy;Armorica;;;;;;;;;;;;;x
d_normandy_adj;Armorican;;;;;;;;;;;;;x
d_tyrol;Teriolis;;;;;;;;;;;;;x
d_tyrol_adj;Teriolian;;;;;;;;;;;;;x
c_aargau_adj;Argovian;;;;;;;;;;;;;x
c_al_djazair_adj;Icosian;;;;;;;;;;;;;x
c_alania_adj;Maghasian;;;;;;;;;;;;;x
c_aljazira_adj;Gazertoan;;;;;;;;;;;;;x
c_albret_adj;Martian;;;;;;;;;;;;;x
c_alcacer_do_sal;Salacian;;;;;;;;;;;;;x
c_alcantara_adj;Caurian;;;;;;;;;;;;;x
c_alto_aragon_adj;Oscan;;;;;;;;;;;;;x
c_amiens_adj;Suessionic;;;;;;;;;;;;;x
c_angouleme_adj;Ecolisiman;;;;;;;;;;;;;x
c_anjou_adj;Andegavian;;;;;;;;;;;;;x
c_armagnac_adj;Elusan;;;;;;;;;;;;;x
c_arques_adj;Rotomagian;;;;;;;;;;;;;x
c_artois_adj;Atrebatean;;;;;;;;;;;;;x
c_astorga_adj;Asturican;;;;;;;;;;;;;x
c_asturias_de_oviedo_adj;Asturian;;;;;;;;;;;;;x
c_asturias_de_santillana_adj;Cantabrian;;;;;;;;;;;;;x
c_aswan_adj;Syenean;;;;;;;;;;;;;x
c_auvergne_adj;Arvernian;;;;;;;;;;;;;x
c_auxerre_adj;Autessioduran;;;;;;;;;;;;;x
c_avranches_adj;Moretanian;;;;;;;;;;;;;x
c_bacs_adj;Acumincan;;;;;;;;;;;;;x
c_badajoz_adj;Emeritan;;;;;;;;;;;;;x
c_baghdad_adj;Ctesiphonian;;;;;;;;;;;;;x
c_bar_adj;Caturigean;;;;;;;;;;;;;x
c_barcelona_adj;Barcilunan;;;;;;;;;;;;;x
c_bedford_adj;Verulamian;;;;;;;;;;;;;x
c_bejaija_adj;Salditanan;;;;;;;;;;;;;x
c_belgrade_adj;Singidunan;;;;;;;;;;;;;x
c_beni_yanni_adj;Rusuccuran;;;;;;;;;;;;;x
c_besancon_adj;Vesontian;;;;;;;;;;;;;x
c_bihar_adj;Porolissensian;;;;;;;;;;;;;x
c_birlad_adj;Petrodavan;;;;;;;;;;;;;x
c_biskra_adj;Vesceran;;;;;;;;;;;;;x
c_bizerte_adj;Zarytan;;;;;;;;;;;;;x
c_blois_adj;Blesan;;;;;;;;;;;;;x
c_boleslav_adj;Bumsian;;;;;;;;;;;;;x
c_bordeaux_adj;Burdigalan;;;;;;;;;;;;;x
c_boulogne_adj;Bolonian;;;;;;;;;;;;;x
c_bourbon_adj;Borvonian;;;;;;;;;;;;;x
c_bourges_adj;Biturigan;;;;;;;;;;;;;x
c_brandenburg_adj;Hevellian;;;;;;;;;;;;;x
c_breisgau_adj;Brisgavian;;;;;;;;;;;;;x
c_brescia_adj;Brixian;;;;;;;;;;;;;x
c_caceres_adj;Caesarinan;;;;;;;;;;;;;x
c_cadiz_adj;Gadic;;;;;;;;;;;;;x
c_carcassone_adj;Carcassoan;;;;;;;;;;;;;x
c_castellon_adj;Castalian;;;;;;;;;;;;;x
c_castelo_branco_adj;Herminian;;;;;;;;;;;;;x
c_catalyud_adj;Bilbilian;;;;;;;;;;;;;x
c_chalons_adj;Catalaunian;;;;;;;;;;;;;x
c_chartres_adj;Carnutic;;;;;;;;;;;;;x
c_chester_adj;Devan;;;;;;;;;;;;;x
c_coimbra_adj;Conimbrigan;;;;;;;;;;;;;x
c_cornouaille_adj;Aquilonian;;;;;;;;;;;;;x
c_coruna_adj;Crunian;;;;;;;;;;;;;x
c_csanad_adj;Partiscan;;;;;;;;;;;;;x
c_cuenca_adj;Segontian;;;;;;;;;;;;;x
c_cumberland_adj;Cumbrian;;;;;;;;;;;;;x
c_dauphine_viennois_adj;Viennese;;;;;;;;;;;;;x
c_denia_adj;Dianan;;;;;;;;;;;;;x
c_derby_adj;Derventian;;;;;;;;;;;;;x
c_dijon_adj;Divionan;;;;;;;;;;;;;x
c_domazlice_adj;Brodentian;;;;;;;;;;;;;x
c_dorset_adj;Durnovarian;;;;;;;;;;;;;x
c_empuries_adj;Emporian;;;;;;;;;;;;;x
c_esztergom_adj;Strigonian;;;;;;;;;;;;;x
c_durham_adj;Concagnian;;;;;;;;;;;;;x
c_eu_adj;Aucian;;;;;;;;;;;;;x
c_evora_adj;Eboran;;;;;;;;;;;;;x
c_evreux_adj;Eburovican;;;;;;;;;;;;;x
c_feher_adj;Apulensian;;;;;;;;;;;;;x
c_fejer_adj;Pelsoan;;;;;;;;;;;;;x
c_fes_adj;Volubilisan;;;;;;;;;;;;;x
c_figuig_adj;Muluchan;;;;;;;;;;;;;x
c_foix_adj;Fucian;;;;;;;;;;;;;x
c_forcalquier_adj;Cottian;;;;;;;;;;;;;x
c_french_leon_adj;Legionensian;;;;;;;;;;;;;x
c_gevaudan_adj;Gabalitannic;;;;;;;;;;;;;x
c_gloucester_adj;Glouvian;;;;;;;;;;;;;x
c_guines_adj;Ghisnaean;;;;;;;;;;;;;x
c_hamburg_adj;Sturmarian;;;;;;;;;;;;;x
c_hanyan_adj;Garaphi;;;;;;;;;;;;;x
c_heves_adj;Tisian;;;;;;;;;;;;;x
c_hum_adj;Arsian;;;;;;;;;;;;;x
c_infa_adj;Salan;;;;;;;;;;;;;x
c_julich_adj;Juliacan;;;;;;;;;;;;;x
c_kairouan_adj;Capsan;;;;;;;;;;;;;x
c_kent_adj;Cantian;;;;;;;;;;;;;x
c_krizevci_adj;Mursan;;;;;;;;;;;;;x
c_la_mancha_adj;Turiasoan;;;;;;;;;;;;;x
c_la_marche_adj;Marcan;;;;;;;;;;;;;x
c_labourd_adj;Tarbelli;;;;;;;;;;;;;x
c_lancaster_adj;Rhegedian;;;;;;;;;;;;;x
c_leicester_adj;Lerian;;;;;;;;;;;;;x
c_lemdiyya_adj;Median;;;;;;;;;;;;;x
c_leon_adj;Legioan;;;;;;;;;;;;;x
c_limousin_adj;Lemovician;;;;;;;;;;;;;x
c_lincoln_adj;Lindian;;;;;;;;;;;;;x
c_litomerice_adj;Soudetan;;;;;;;;;;;;;x
c_lleida_adj;Ilerdan;;;;;;;;;;;;;x
c_lombardia_adj;Mediolanian;;;;;;;;;;;;;x
c_lorraine_adj;Nanciacan;;;;;;;;;;;;;x
c_lusignan_adj;Licinian;;;;;;;;;;;;;x
c_luxembourg_adj;Arduennan;;;;;;;;;;;;;x
c_lyon_adj;Lugdunian;;;;;;;;;;;;;x
c_macon_adj;Matisconan;;;;;;;;;;;;;x
c_maine_adj;Meduanan;;;;;;;;;;;;;x
c_majorca_adj;Maiorican;;;;;;;;;;;;;x
c_marrakech_adj;Diuran;;;;;;;;;;;;;x
c_massat_adj;Rutubite;;;;;;;;;;;;;x
c_medjera_adj;Bagradan;;;;;;;;;;;;;x
c_menorca_adj;Minorican;;;;;;;;;;;;;x
c_metz_adj;Mettisian;;;;;;;;;;;;;x
c_middlesex_adj;Londinian;;;;;;;;;;;;;x
c_modena_adj;Mutinan;;;;;;;;;;;;;x
c_montpellier_adj;Cevennan;;;;;;;;;;;;;x
c_mosul_adj;Ninevean;;;;;;;;;;;;;x
c_mzab_adj;Cinnaban;;;;;;;;;;;;;x
c_najera_adj;Tritian;;;;;;;;;;;;;x
c_nantes_adj;Namnetian;;;;;;;;;;;;;x
c_narbonne_adj;Narbonan;;;;;;;;;;;;;x
c_navarra_adj;Pompaelonan;;;;;;;;;;;;;x
c_nice_adj;Nicean;;;;;;;;;;;;;x
c_nordhau_adj;Wasgovian;;;;;;;;;;;;;x
c_norfolk_adj;Wentan;;;;;;;;;;;;;x
c_northampton_adj;Durobrivaean;;;;;;;;;;;;;x
c_northumberland_adj;Tinan;;;;;;;;;;;;;x
c_orleans_adj;Aurelianan;;;;;;;;;;;;;x
c_orvieto_adj;Volsinian;;;;;;;;;;;;;x
c_ouled_nail_adj;Dimmidian;;;;;;;;;;;;;x
c_oxford_adj;Ælian;;;;;;;;;;;;;x
c_passau_adj;Batavian;;;;;;;;;;;;;x
c_pecs_adj;Sopianaean;;;;;;;;;;;;;x
c_penthievre_adj;Penntiluvian;;;;;;;;;;;;;x
c_perigord_adj;Petrocorian;;;;;;;;;;;;;x
c_pest_adj;Aquincan;;;;;;;;;;;;;x
c_pfalz_adj;Wormatian;;;;;;;;;;;;;x
c_plasencia_adj;Ambracian;;;;;;;;;;;;;x
c_plzen_adj;Marobudian;;;;;;;;;;;;;x
c_porto_adj;Bracaran;;;;;;;;;;;;;x
c_poitiers_adj;Pictavian;;;;;;;;;;;;;x
c_praha_adj;Casurgian;;;;;;;;;;;;;x
c_pressburg_adj;Biatecan;;;;;;;;;;;;;x
c_provence_adj;Provincian;;;;;;;;;;;;;x
c_rama_adj;Domavian;;;;;;;;;;;;;x
c_reims_adj;Remean;;;;;;;;;;;;;x
c_rennes_adj;Redonean;;;;;;;;;;;;;x
c_rosello_adj;Roscelionan;;;;;;;;;;;;;x
c_rouergue_adj;Ruteni;;;;;;;;;;;;;x
c_saintois_adj;Suggentesian;;;;;;;;;;;;;x
c_saintonge_adj;Santonican;;;;;;;;;;;;;x
c_salamanca_adj;Salamantic;;;;;;;;;;;;;x
c_saluzzo_adj;Salutian;;;;;;;;;;;;;x
c_santiago_adj;Irian;;;;;;;;;;;;;x
c_savoie_adj;Sapaudian;;;;;;;;;;;;;x
c_senoussi_adj;Augilan;;;;;;;;;;;;;x
c_sens_adj;Senonean;;;;;;;;;;;;;x
c_severin_adj;Pelendavan;;;;;;;;;;;;;x
c_sevilla_adj;Hispalian;;;;;;;;;;;;;x
c_shrewsbury_adj;Cornovii;;;;;;;;;;;;;x
c_snassen_adj;Malvan;;;;;;;;;;;;;x
c_somerset_adj;Glastenningite;;;;;;;;;;;;;x
c_soria_adj;Daurian;;;;;;;;;;;;;x
c_suffolk_adj;Combretovian;;;;;;;;;;;;;x
c_suittes_adj;Suittean;;;;;;;;;;;;;x
c_sundgau_adj;Vosegan;;;;;;;;;;;;;x
c_surrey_adj;Astolatine;;;;;;;;;;;;;x
c_sussex_adj;Rheginian;;;;;;;;;;;;;x
c_szekelyfold_adj;Marcodavan;;;;;;;;;;;;;x
c_temes_adj;Argidavan;;;;;;;;;;;;;x
c_tarragona_adj;Tarraconan;;;;;;;;;;;;;x
c_tell_atlas_adj;Usarian;;;;;;;;;;;;;x
c_thouars_adj;Toarcan;;;;;;;;;;;;;x
c_tlemcen_adj;Altavan;;;;;;;;;;;;;x
c_toledo_adj;Carpetanian;;;;;;;;;;;;;x
c_toulouse_adj;Tolosan;;;;;;;;;;;;;x
c_tourraine_adj;Turonensian;;;;;;;;;;;;;x
c_trencin_adj;Laugarician;;;;;;;;;;;;;x
c_trier_adj;Treverian;;;;;;;;;;;;;x
c_tunis_adj;Carthaginian;;;;;;;;;;;;;x
c_trent_adj;Tridentan;;;;;;;;;;;;;x
c_troyes_adj;Tricassian;;;;;;;;;;;;;x
c_valencia_adj;Valentian;;;;;;;;;;;;;x
c_vannes_adj;Venetanic;;;;;;;;;;;;;x
c_vas_adj;Savarian;;;;;;;;;;;;;x
c_venaissin_adj;Venicinan;;;;;;;;;;;;;x
c_vendome_adj;Vindocinensian;;;;;;;;;;;;;x
c_verdun_adj;Verodunan;;;;;;;;;;;;;x
c_vermandois_adj;Viromandian;;;;;;;;;;;;;x
c_vexin_adj;Veliocassinan;;;;;;;;;;;;;x
c_viscaya_adj;Biscaian;;;;;;;;;;;;;x
c_viviers_adj;Vivarian;;;;;;;;;;;;;x
c_warwick_adj;Letocetic;;;;;;;;;;;;;x
c_westmorland_adj;Itunan;;;;;;;;;;;;;x
c_wiltshire_adj;Sorbiodunian;;;;;;;;;;;;;x
c_winchester_adj;Belgarian;;;;;;;;;;;;;x
c_worcester_adj;Guiragonian;;;;;;;;;;;;;x
c_york_adj;Eboracan;;;;;;;;;;;;;x
c_zadar_adj;Jaderan;;;;;;;;;;;;;x
c_zagreb_adj;Siscian;;;;;;;;;;;;;x
c_zamora_adj;Ocelloduran;;;;;;;;;;;;;x
c_zaragoza_adj;Caesaraugustanic;;;;;;;;;;;;;x
b_aachen;Aquisgranum;;;;;;;;;;;;;x
b_aargau;Argovia;;;;;;;;;;;;;x
b_aarschot;Arescod;;;;;;;;;;;;;x
b_abbayedemortemer;Uggade;;;;;;;;;;;;;x
b_abergavenny;Gobannium;;;;;;;;;;;;;x
b_abingdon;Magiovinium;;;;;;;;;;;;;x
b_abrahamtelke;Abrahamagellus;;;;;;;;;;;;;x
b_abrudbanya;Obruth;;;;;;;;;;;;;x
b_acores;Aravorum;;;;;;;;;;;;;x
b_acqui;Aquae;;;;;;;;;;;;;x
b_adony;Vetus Salina;;;;;;;;;;;;;x
b_adria;Hadria;;;;;;;;;;;;;x
b_agde;Agatha;;;;;;;;;;;;;x
b_agen;Aginnum;;;;;;;;;;;;;x
b_agricento;Agrigentum;;;;;;;;;;;;;x
b_aguilardecampo;Campodium;;;;;;;;;;;;;x
b_aigle;Alium;;;;;;;;;;;;;x
b_aiguesmontes;Aquae Mortuae;;;;;;;;;;;;;x
b_ainbenamar;Admercuri;;;;;;;;;;;;;x
b_ainbenimathar;Numerus Syrorum;;;;;;;;;;;;;x
b_aindefla;Oppidum Novum;;;;;;;;;;;;;x
b_ainrich;Breucorum;;;;;;;;;;;;;x
b_aintorki;Tigava;;;;;;;;;;;;;x
b_aire;Atura;;;;;;;;;;;;;x
b_aix;Aquae Sextiae;;;;;;;;;;;;;x
b_ajaccio;Adiacium;;;;;;;;;;;;;x
b_akaoudj;Ausum;;;;;;;;;;;;;x
b_akermoud;Rutubis;;;;;;;;;;;;;x
b_alacuas;Segobrida;;;;;;;;;;;;;x
b_alagon;Belaisca;;;;;;;;;;;;;x
b_alaior;Eulaliacum;;;;;;;;;;;;;x
b_alancha;Aquae Sirensis;;;;;;;;;;;;;x
b_alarcos;Oretana;;;;;;;;;;;;;x
b_albadetormes;Sentice;;;;;;;;;;;;;x
b_albalaromaine;Alba;;;;;;;;;;;;;x
b_albarracin;Lobetum;;;;;;;;;;;;;x
b_albatera;Apiarium;;;;;;;;;;;;;x
b_albenga;Albingaunum;;;;;;;;;;;;;x
b_alberique;Edeta;;;;;;;;;;;;;x
b_albi;Albiga;;;;;;;;;;;;;x
b_albon;Epaone;;;;;;;;;;;;;x
b_albox;Tagili;;;;;;;;;;;;;x
b_alburquerque;Albus Quercus;;;;;;;;;;;;;x
b_alcacerdosal;Salacia;;;;;;;;;;;;;x
b_alcacovas;Malateca;;;;;;;;;;;;;x
b_alcalaten;Etovissa;;;;;;;;;;;;;x
b_alcaniz;Adalfunsacum;;;;;;;;;;;;;x
b_alcantara;Petriacum;;;;;;;;;;;;;x
b_alcantarilla;Thiar;;;;;;;;;;;;;x
b_alcazardesanjuan;Alces;;;;;;;;;;;;;x
b_alcazarquivir;Oppidum Novum;;;;;;;;;;;;;x
b_alcobaca;Eburobrittium;;;;;;;;;;;;;x
b_alcolea;Sabetanum;;;;;;;;;;;;;x
b_alcoutim;Praesidium;;;;;;;;;;;;;x
b_alcudia;Pollentia;;;;;;;;;;;;;x
b_alcuescar;Lama;;;;;;;;;;;;;x
b_alencon;Alencio;;;;;;;;;;;;;x
b_alenquer;Arabriga;;;;;;;;;;;;;x
b_alessandria;Alexandria;;;;;;;;;;;;;x
b_alfonsine;Alphonsinae;;;;;;;;;;;;;x
b_algaida;Castellitx;;;;;;;;;;;;;x
b_algiers;Icosium;;;;;;;;;;;;;x
b_alhamadearagon;Bilbilitanorum;;;;;;;;;;;;;x
b_alhoceima;Parietina;;;;;;;;;;;;;x
b_alia;Tourmogon;;;;;;;;;;;;;x
b_alicante;Lucentum;;;;;;;;;;;;;x
b_alkasdir;Alamiliaria;;;;;;;;;;;;;x
b_almadeo;Edeba;;;;;;;;;;;;;x
b_almatin;Tusca;;;;;;;;;;;;;x
b_almazan;Adnumantia;;;;;;;;;;;;;x
b_almeida;Calabria;;;;;;;;;;;;;x
b_almendralejo;Armentaria;;;;;;;;;;;;;x
b_almeria;Turaniana;;;;;;;;;;;;;x
b_almodovardelcampo;Sisapo;;;;;;;;;;;;;x
b_almudevar;Bortina;;;;;;;;;;;;;x
b_alnwick;Alauna;;;;;;;;;;;;;x
b_alpuente;Ildium;;;;;;;;;;;;;x
b_alquezar;Barbitania;;;;;;;;;;;;;x
b_altkirch;Aldechiarium;;;;;;;;;;;;;x
b_altopascio;Altus Passus;;;;;;;;;;;;;x
b_alviano;Alvianum;;;;;;;;;;;;;x
b_alvito;Vitacum;;;;;;;;;;;;;x
b_amalfi;Amalphia;;;;;;;;;;;;;x
b_amboise;Ambacia;;;;;;;;;;;;;x
b_amelia;Ameria;;;;;;;;;;;;;x
b_amman;Philadelphia;;;;;;;;;;;;;x
b_andely;Andelaum;;;;;;;;;;;;;x
b_andernach;Antunnacum;;;;;;;;;;;;;x
b_andover;Vindomis;;;;;;;;;;;;;x
b_andujar;Isturgi;;;;;;;;;;;;;x
b_angers;Andecavis;;;;;;;;;;;;;x
b_angouleme;Ecolisima;;;;;;;;;;;;;x
b_annabah;Hippo Regius;;;;;;;;;;;;;x
b_ansbach;Onoldum;;;;;;;;;;;;;x
b_anse;Ansa;;;;;;;;;;;;;x
b_antwerpen;Anduerpis;;;;;;;;;;;;;x
b_aosta;Augusta;;;;;;;;;;;;;x
b_apatin;Onagrinum;;;;;;;;;;;;;x
b_apchier;Silanum;;;;;;;;;;;;;x
b_appenzell;Abbatiscella;;;;;;;;;;;;;x
b_apt;Apta;;;;;;;;;;;;;x
b_arad;Aradinum;;;;;;;;;;;;;x
b_aragni;Anagnia;;;;;;;;;;;;;x
b_arandadeduero;Revendeca;;;;;;;;;;;;;x
b_aranyos;Aureus;;;;;;;;;;;;;x
b_arcosdevaldevez;Aquae Leae;;;;;;;;;;;;;x
b_arezzo;Arretium;;;;;;;;;;;;;x
b_argentan;Argentomagus;;;;;;;;;;;;;x
b_ariana;Capris;;;;;;;;;;;;;x
b_arizgnano;Arzignanum;;;;;;;;;;;;;x
b_arles;Arelate;;;;;;;;;;;;;x
b_arlon;Orolaunum;;;;;;;;;;;;;x
b_arnedo;Arenetum;;;;;;;;;;;;;x
b_arques;Arcas;;;;;;;;;;;;;x
b_arras;Atrebatum;;;;;;;;;;;;;x
b_arroyodelalluz;Rusticiana;;;;;;;;;;;;;x
b_arundel;Trisantonis;;;;;;;;;;;;;x
b_ashridge;Catuvellaunum;;;;;;;;;;;;;x
b_asilah;Zilil;;;;;;;;;;;;;x
b_asola;Ansula;;;;;;;;;;;;;x
b_assemini;Asseminis;;;;;;;;;;;;;x
b_assisi;Asisium;;;;;;;;;;;;;x
b_asti;Hasta;;;;;;;;;;;;;x
b_astorga;Asturica;;;;;;;;;;;;;x
b_aswan;Syene;;;;;;;;;;;;;x
b_atouguia;Tubucci;;;;;;;;;;;;;x
b_aubenas;Albenate;;;;;;;;;;;;;x
b_aubonne;Albona;;;;;;;;;;;;;x
b_aubusson;Albuconis;;;;;;;;;;;;;x
b_auch;Auscis;;;;;;;;;;;;;x
b_auckland;Alcluith;;;;;;;;;;;;;x
b_audunleroman;Aquaeducta;;;;;;;;;;;;;x
b_aulef;Toenia;;;;;;;;;;;;;x
b_aulnay;Auedonnaco;;;;;;;;;;;;;x
b_aumale;Albamargila;;;;;;;;;;;;;x
b_auray;Aularegia;;;;;;;;;;;;;x
b_auriate;Auria;;;;;;;;;;;;;x
b_aurillac;Aureliacum;;;;;;;;;;;;;x
b_autun;Augustodunum;;;;;;;;;;;;;x
b_auxerre;Autessiodurum;;;;;;;;;;;;;x
b_avallon;Aballo;;;;;;;;;;;;;x
b_aveiro;Alavarium;;;;;;;;;;;;;x
b_avellino;Abellinum;;;;;;;;;;;;;x
b_avences;Aventicum;;;;;;;;;;;;;x
b_avignon;Avennio;;;;;;;;;;;;;x
b_avila;Abulo;;;;;;;;;;;;;x
b_avranches;Abrincas;;;;;;;;;;;;;x
b_axminster;Moridunum;;;;;;;;;;;;;x
b_ayerbe;Aierb;;;;;;;;;;;;;x
b_aylesbury;Aquiladunum;;;;;;;;;;;;;x
b_azazga;Cissi;;;;;;;;;;;;;x
b_azeffoun;Ruzasus;;;;;;;;;;;;;x
b_babtaza;Iagath;;;;;;;;;;;;;x
